id_client,predicted_prob
2417,1.358505447672277e-172
2418,2.2853537134498432e-42
2419,1.922430298249959e-216
2420,7.275989370119074e-171
2421,1.8777924016531233e-86
2422,8.312981299320655e-200
2423,1.773412479029055e-147
2424,1.1428318761764274e-70
2425,2.2084981595428067e-44
2426,4.475251129326451e-158
2427,1.0
2428,2.6583345870234663e-172
2429,2.6090664984059988e-130
2430,1.0
2431,1.9173058403135655e-128
2432,1.9031502384426589e-118
2433,1.0
2434,5.135554648852542e-123
2435,1.9294474453934631e-143
2436,0.9999472644352884
2437,6.291657346722899e-143
2438,3.511937323894952e-108
2439,6.367217897287498e-172
2440,5.637348122809991e-258
2441,8.125293253517053e-25
2442,1.0
2443,4.289918715683998e-37
2444,6.58618567614068e-228
2445,0.07035553842171773
2446,8.632050840251588e-251
2447,9.193564468348181e-154
2448,1.133588365615454e-109
2449,7.678387390314045e-151
2450,1.584404143219051e-101
2451,6.417077163897819e-132
2452,1.6950261778440914e-08
2453,1.0
2454,1.437171756301112e-169
2455,1.705100792688354e-221
2456,1.133588365615454e-109
2457,1.093576724969561e-176
2458,2.6660225393175643e-153
2459,9.412786214390406e-99
2460,3.713239053380433e-104
2461,1.7658808040384375e-138
2462,1.0
2463,0.9999999961644306
2464,4.165590158067363e-136
2465,2.2573824454206924e-43
2466,7.537367426433094e-99
2467,1.4072384797622548e-52
2468,8.448154058059398e-152
2469,2.5579293333751436e-99
2470,7.239569354451154e-190
2471,7.131262214179137e-116
2472,1.0
2473,1.4722246363569078e-127
2474,5.945905242704671e-117
2475,4.1720738327862335e-33
2476,6.938428520061314e-250
2477,1.4069756704038535e-151
2478,1.0
2479,6.10442194842451e-210
2480,0.00010875943257019152
2481,1.2130442384473393e-226
2482,2.432703956202255e-159
2483,5.946865629739607e-100
2484,1.0
2485,4.657183696958042e-175
2486,4.891723989241035e-142
2487,1.884473132985344e-200
2488,1.7422746035248786e-102
2489,7.157072384384548e-246
2490,6.379071780094343e-187
2491,2.531887336080159e-47
2492,5.874032217594516e-53
2493,2.7610664537966667e-174
2494,4.5863954197768335e-217
2495,2.0640688421719565e-113
2496,9.403175299495038e-73
2497,7.20850047502137e-52
2498,6.616224885583868e-51
2499,3.555480901888503e-164
2500,1.9619204808953119e-199
2501,1.6448459271765442e-188
2502,6.233953661733915e-164
2503,9.5968938688617e-200
2504,5.0056196936793425e-49
2505,5.595478043374368e-222
2506,1.7240104357624084e-174
2507,6.368783738429954e-154
2508,5.4039134141854087e-191
2509,3.6186606892978585e-106
2510,3.042027881580715e-162
2511,2.1890462212240103e-36
2512,2.4281921229351415e-192
2513,1.4722246363569078e-127
2514,1.0247280101543698e-62
2515,1.9059377619917634e-66
2516,3.97963559337868e-70
2517,1.7686223471807722e-74
2518,5.4044087390802845e-25
2519,4.6459290383731924e-144
2520,1.1885697288909417e-150
2521,3.422408459197271e-92
2522,1.3356266112438477e-53
2523,1.8142263471688553e-204
2524,1.2874238921918327e-129
2525,1.042144532108214e-167
2526,5.601753876628988e-21
2527,9.599519724695699e-112
2528,4.2928306807026534e-75
2529,1.913273600544374e-124
2530,1.4250593833657295e-110
2531,2.3344929574083623e-09
2532,1.0
2533,6.875173056793979e-167
2534,7.331153315632877e-73
2535,1.2095143824094713e-29
2536,3.847445859945948e-08
2537,1.0
2538,1.0
2539,4.056278997988766e-214
2540,1.0
2541,7.318698196893107e-245
2542,1.1266525622083048e-124
2543,7.099461739764089e-09
2544,1.0
2545,5.540659787610928e-170
2546,2.4872442737669336e-18
2547,3.3228968168048808e-161
2548,1.2633897952728133e-31
2549,6.875173056793979e-167
2550,0.9999999999986642
2551,5.486315707917325e-78
2552,1.0
2553,1.5189657082543153e-143
2554,8.984813089558e-17
2555,5.594731963910242e-95
2556,9.422990613645226e-237
2557,5.637426931959838e-20
2558,5.471587811438145e-62
2559,1.0
2560,5.388275350639313e-167
2561,2.9665454730950357e-220
2562,4.292548853328717e-115
2563,1.445085013200208e-98
2564,2.0856978775456867e-148
2565,7.661831335903315e-154
2566,1.2431683887398509e-205
2567,7.805802712550267e-57
2568,6.24026132853994e-14
2569,1.657856832016338e-33
2570,7.103305451575016e-92
2571,7.16433255687282e-148
2572,2.672244865071282e-133
2573,1.648287440139131e-164
2574,4.6645756819491006e-58
2575,3.4203622807510087e-119
2576,1.68123074850598e-41
2577,1.0
2578,2.547293470051067e-175
2579,4.1539137891426186e-88
2580,3.937363480794256e-121
2581,1.0
2582,2.034149731476603e-130
2583,5.634442424641076e-125
2584,1.469223003621859e-200
2585,6.285972134349166e-15
2586,2.8263116628495176e-67
2587,0.9999999999961267
2588,9.898889943896178e-172
2589,1.8529998401294253e-227
2590,7.924444348917969e-128
2591,1.469223003621859e-200
2592,7.919265213177486e-130
2593,3.8509500638342925e-161
2594,1.0
2595,3.654184279635375e-33
2596,4.1580506259925744e-53
2597,1.024771175514299e-65
2598,2.0872573847941056e-244
2599,1.0944243439444314e-79
2600,1.0
2601,3.289656188501313e-133
2602,3.262580485083484e-49
2603,2.4180354661301487e-167
2604,4.028673995578752e-241
2605,1.3794988655497772e-48
2606,9.422990613645226e-237
2607,2.24674132249337e-165
2608,4.5609004091878113e-128
2609,7.941648686473394e-34
2610,0.9999999999999516
2611,1.148140171394746e-31
2612,1.0
2613,2.5726075160970503e-165
2614,4.9058140731443134e-98
2615,1.0
2616,5.248315743235208e-124
2617,2.0970585776057376e-175
2618,9.059594648587188e-82
2619,2.324377351932211e-226
2620,2.048181754505016e-121
2621,1.485957827880394e-66
2622,1.6617125068966514e-119
2623,1.469223003621859e-200
2624,5.4445322181611275e-191
2625,9.402423422075483e-114
2626,5.086452292989963e-07
2627,3.1553706480492516e-209
2628,2.9870004303106755e-56
2629,1.0
2630,2.1735260384829263e-70
2631,3.879837118792619e-244
2632,1.0
2633,4.291642412908688e-58
2634,1.2354628139065845e-21
2635,8.422730725981348e-162
2636,4.56724153157578e-142
2637,1.7647443199966976e-188
2638,2.7332949664843566e-153
2639,1.1980518716918156e-114
2640,2.7187309879857318e-14
2641,2.241522190599537e-103
2642,1.2078816270336032e-244
2643,2.329423764523898e-99
2644,4.1287818367690345e-161
2645,3.5634969714198844e-51
2646,6.375822105321041e-31
2647,1.6339201788704216e-124
2648,6.635807010433359e-114
2649,6.941397753483357e-58
2650,1.485957827880394e-66
2651,1.5555175905731924e-220
2652,8.964119469084717e-206
2653,1.0
2654,3.262580485083484e-49
2655,1.0
2656,7.587983741500959e-45
2657,2.4757600962885618e-45
2658,3.6107571414066285e-177
2659,1.440291118487981e-86
2660,1.7725144244998494e-71
2661,1.0
2662,1.529604562332951e-199
2663,2.1433484113281e-90
2664,1.0
2665,5.581047803566608e-52
2666,1.485957827880394e-66
2667,2.5035192295937752e-142
2668,3.443819593546141e-162
2669,1.8142263471688553e-204
2670,2.0898376227027887e-150
2671,8.958396695882798e-235
2672,1.0
2673,2.149003051730465e-153
2674,2.2052687335960165e-203
2675,4.970073633805489e-250
2676,2.772018469542604e-164
2677,1.0
2678,5.458272765085369e-47
2679,2.4769462107957366e-198
2680,0.007638798775225407
2681,1.5777115195279016e-31
2682,9.576167600676345e-198
2683,7.763786341675099e-213
2684,1.0
2685,6.879751973291348e-201
2686,9.576907823312058e-124
2687,2.1713123882875358e-228
2688,6.892871545699684e-100
2689,8.199374245705718e-126
2690,1.900358258474902e-42
2691,9.420742006610007e-178
2692,3.0955535606642706e-223
2693,1.1099797125202004e-126
2694,1.0
2695,1.0392571164890934e-84
2696,4.421044029886477e-36
2697,2.2725377682406885e-27
2698,1.0
2699,1.0
2700,0.0005788997762273177
2701,9.421349221580927e-108
2702,1.1394178228217973e-137
2703,1.0584044219348492e-123
2704,2.155860244350098e-90
2705,3.262580485083484e-49
2706,7.675266638922499e-180
2707,3.8478817674014406e-200
2708,7.231066919979002e-164
2709,5.274657336992528e-100
2710,5.248315743235208e-124
2711,3.857135221632989e-172
2712,5.60225805918006e-197
2713,2.2017320133815774e-83
2714,1.2712729204538073e-192
2715,1.5612347344789855e-183
2716,1.2823984759035027e-188
2717,1.469223003621859e-200
2718,9.576615170097277e-98
2719,6.200342989016287e-199
2720,4.4743556611272496e-265
2721,1.3144801298480272e-66
2722,3.771187220949187e-170
2723,6.218452799010767e-145
2724,4.1756767737464136e-96
2725,3.32397396378016e-179
2726,7.198214963543994e-13
2727,3.0534645808406155e-92
2728,0.0011845746873573584
2729,1.8514339922745122e-14
2730,1.7118144897752156e-126
2731,2.1263868996618517e-161
2732,1.0399133391075745e-42
2733,1.0
2734,5.569404433807253e-226
2735,5.594731963910242e-95
2736,2.2543880964454134e-145
2737,2.380733336294022e-56
2738,6.094139209312037e-59
2739,8.837982745670085e-110
2740,1.2671022147588102e-61
2741,1.0209082705029515e-42
2742,1.774642895829144e-209
2743,3.0843570464427058e-170
2744,3.7239703085788723e-103
2745,0.9999501507623942
2746,2.5242020019811022e-235
2747,8.00316540129527e-77
2748,3.1593745887646114e-259
2749,3.1841447219037358e-108
2750,1.924876578979182e-117
2751,0.0003627450315272885
2752,2.241522190599537e-103
2753,5.081532602663077e-134
2754,2.563804287477158e-79
2755,2.4769462107957366e-198
2756,2.8709914271056475e-48
2757,8.229814452393188e-245
2758,1.23642475840233e-130
2759,6.05997120627798e-07
2760,1.0
2761,7.988544759243675e-180
2762,1.0141988537406391e-265
2763,7.712671256241324e-113
2764,2.2300427490543715e-194
2765,5.55571738403762e-29
2766,1.0
2767,1.2858839236492913e-98
2768,1.6322393164124472e-133
2769,9.561047722179168e-176
2770,2.9802478075424136e-120
2771,2.52394945128909e-107
2772,9.584329080120076e-136
2773,1.7567483994508579e-50
2774,4.946395309477381e-81
2775,1.0
2776,1.0
2777,1.1478148795932423e-127
2778,5.409521957211251e-250
2779,1.0
2780,5.5647391537039065e-136
2781,7.167730951291836e-154
2782,0.9999999988899226
2783,3.304857035495835e-130
2784,1.5985680759986009e-102
2785,6.313999365739058e-191
2786,5.309265172942297e-206
2787,1.2849583769134634e-124
2788,0.9996612188925262
2789,6.577631199783514e-60
2790,1.613778276524468e-112
2791,4.236793980139718e-240
2792,1.1008824279978269e-150
2793,0.9999999998634446
2794,7.955435982505058e-52
2795,4.2293700580992353e-234
2796,1.0
2797,6.031296581894794e-219
2798,1.6291108359088589e-68
2799,1.3619982795110369e-85
2800,3.9939049821633386e-197
2801,8.988302569990229e-80
2802,1.3602607789659927e-42
2803,0.9999999999986626
2804,1.9066461692354463e-74
2805,1.3408181073937795e-153
2806,4.2793901572250504e-54
2807,3.180474987649725e-13
2808,1.0
2809,1.962851438817015e-114
2810,3.135195026681257e-230
2811,2.6672909279319417e-199
2812,1.9679470321718945e-16
2813,4.3272514778524054e-123
2814,8.02850216266273e-31
2815,5.580780506637447e-29
2816,6.41230203893336e-193
2817,3.042263302956698e-138
2818,4.971891241407219e-212
2819,5.945009903899689e-139
2820,2.3800063524997765e-237
2821,1.5808143431655582e-117
2822,1.6442846398132271e-10
2823,2.1642461486338582e-60
2824,7.99278369614244e-160
2825,8.910049458177648e-71
2826,7.317724334109729e-164
2827,1.873575242725307e-57
2828,9.90447773643753e-145
2829,2.7030231921326022e-171
2830,1.419505602884239e-50
2831,8.837982745670085e-110
2832,1.469223003621859e-200
2833,2.1592477422219692e-133
2834,4.656363099803619e-99
2835,8.910975473155281e-87
2836,3.8292011134786267e-200
2837,2.2052687335960165e-203
2838,1.29072076076433e-122
2839,1.8142263471688553e-204
2840,2.7904559405381626e-214
2841,2.5070411822688313e-197
2842,1.0428121787153128e-90
2843,1.0
2844,0.9999999786607547
2845,9.62612735212643e-98
2846,2.0650668317246935e-197
2847,8.801276387354151e-136
2848,1.561716946831665e-199
2849,1.67275653406689e-151
2850,5.505016192224518e-39
2851,4.905269034038874e-143
2852,3.8410557092009294e-37
2853,1.5967902540020107e-171
2854,6.811417419868317e-86
2855,1.0
2856,8.837982745670085e-110
2857,5.409521957211251e-250
2858,1.1096157965970888e-69
2859,7.208128680483451e-76
2860,8.97298212921349e-87
2861,5.4968637647176455e-42
2862,9.126501094637046e-91
2863,1.6873860265600865e-239
2864,4.028244918132861e-212
2865,1.0
2866,8.109216654531924e-145
2867,5.391984276101206e-84
2868,2.1592477422219692e-133
2869,1.2352752467016386e-101
2870,1.0629562319079172e-145
2871,2.1001058714070647e-197
2872,8.988302569990229e-80
2873,5.845332421359442e-24
2874,8.520861920855755e-201
2875,1.0
2876,1.0
2877,1.8959068322012907e-218
2878,4.113505095517705e-125
2879,5.4879114438090115e-210
2880,3.739693692952194e-63
2881,1.3789003364993785e-74
2882,5.4479261156128956e-167
2883,7.167730951291836e-154
2884,1.0
2885,1.0
2886,4.44265024382061e-163
2887,3.6259311638423176e-125
2888,1.8265204199921653e-102
2889,5.505016192224518e-39
2890,5.845332421359442e-24
2891,0.9994502093330422
2892,2.52394945128909e-107
2893,7.547980683050768e-53
2894,1.6788742919983364e-128
2895,1.0499008319335087e-198
2896,5.998304382355078e-215
2897,5.3905698160524e-167
2898,7.959440320410568e-143
2899,4.1278790262238275e-151
2900,3.040522688614037e-75
2901,4.970493975291659e-253
2902,1.8265204199921653e-102
2903,1.5596484686596636e-204
2904,1.0209082705029515e-42
2905,0.9999860850078798
2906,1.0
2907,7.002387893122407e-78
2908,1.4567662748727722e-73
2909,1.0
2910,4.040233299906992e-158
2911,9.043049163839636e-174
2912,1.032905249610907e-32
2913,1.8987110419941593e-70
2914,1.369170333939744e-155
2915,9.131658627240659e-130
2916,7.002387893122407e-78
2917,4.6336019209454795e-49
2918,7.993181889916208e-132
2919,2.1826605943731544e-199
2920,1.1356675975887116e-121
2921,0.9997539634494148
2922,9.607902243445895e-80
2923,1.2078816270336032e-244
2924,6.485677610580528e-154
2925,1.485957827880394e-66
2926,2.723076406618775e-27
2927,5.5439408673555045e-56
2928,2.2052687335960165e-203
2929,2.488969763132928e-21
2930,2.9715306849780074e-62
2931,2.6010770806724166e-75
2932,1.5625107265193663e-152
2933,5.505016192224518e-39
2934,3.0232898452376635e-36
2935,2.0407208802243803e-88
2936,1.485957827880394e-66
2937,1.462802855870011e-255
2938,2.4454161443076627e-201
2939,1.7729185269351894e-221
2940,4.267990038663652e-08
2941,7.661831335903315e-154
2942,1.485957827880394e-66
2943,1.0020951546858685e-212
2944,3.446394413148709e-125
2945,3.850425762068045e-186
2946,9.15468875224428e-100
2947,0.05192585087699137
2948,4.4154295180255336e-200
2949,1.412991367546282e-190
2950,6.940599944101804e-77
2951,5.309265172942297e-206
2952,1.097296343672934e-27
2953,7.167730951291836e-154
2954,1.1447261186424828e-128
2955,1.0
2956,7.633672267804919e-208
2957,4.312544835204171e-118
2958,1.3001570755182001e-107
2959,9.437356393342353e-194
2960,9.10507441749335e-199
2961,1.0869905890317984e-70
2962,8.06015932049643e-67
2963,1.0
2964,1.023708241287844e-123
2965,4.753103694325433e-62
2966,8.837982745670085e-110
2967,2.7920508058282352e-180
2968,2.101440217205777e-124
2969,4.692656979425477e-172
2970,2.241522190599537e-103
2971,1.9005203996392073e-44
2972,1.3884782854321836e-136
2973,1.5418013366394628e-87
2974,1.0
2975,6.934464894993701e-131
2976,1.5098741477185165e-190
2977,4.198197990738506e-27
2978,4.91709271692519e-63
2979,6.749379420835312e-43
2980,4.44265024382061e-163
2981,1.0
2982,1.54015022773332e-186
2983,9.10507441749335e-199
2984,4.1287818367690345e-161
2985,8.052191736837682e-174
2986,1.6291108359088589e-68
2987,1.8265204199921653e-102
2988,5.571925121632188e-237
2989,0.9999999999999973
2990,5.468866509885513e-190
2991,1.5372385974614672e-07
2992,0.9999999999509364
2993,3.848276747563287e-116
2994,0.9996245729461919
2995,5.073585102104252e-126
2996,3.857375246608995e-105
2997,3.186615670033023e-55
2998,1.5551850255556655e-45
2999,9.402423422075483e-114
3000,4.5426758327922005e-08
3001,1.8652068816508488e-158
3002,2.5974437641889777e-100
3003,2.1826605943731544e-199
3004,7.389301792955311e-56
3005,1.0
3006,1.0
3007,6.449151714017464e-19
3008,3.0616249725098014e-210
3009,2.5155398357140388e-222
3010,8.695554051761784e-07
3011,9.881592314862406e-08
3012,0.9999814596554834
3013,1.1111769958219345e-84
3014,1.0
3015,2.388549230427402e-140
3016,6.948781499859295e-51
3017,1.725955010483558e-56
3018,2.3325139476122244e-52
3019,1.0
3020,5.231751087245972e-28
3021,6.346993524908438e-115
3022,2.7722747185342576e-151
3023,4.262325884610452e-43
3024,1.0
3025,7.167730951291836e-154
3026,1.0
3027,5.762156831418154e-56
3028,1.2596021531407996e-244
3029,8.296930109894965e-167
3030,9.649284901251003e-99
3031,1.1686612869731772e-27
3032,3.0939208567350783e-197
3033,2.056449118947794e-164
3034,1.171288542552397e-153
3035,0.9999999999999964
3036,1.1016579719574624e-127
3037,2.3445504076177922e-199
3038,2.3780185017360674e-85
3039,7.547433949356744e-148
3040,2.52394945128909e-107
3041,0.9996245729461919
3042,4.2928306807026534e-75
3043,1.5212861244424743e-213
3044,0.9999984186876613
3045,1.2225378513058482e-181
3046,1.8959068322012907e-218
3047,5.019848805840439e-10
3048,1.676460838793123e-144
3049,2.861475179981931e-07
3050,4.1287818367690345e-161
3051,1.469223003621859e-200
3052,2.647145666780121e-100
3053,1.8514300425607727e-142
3054,6.875173056793979e-167
3055,1.7189310156917214e-247
3056,1.431730853199734e-69
3057,6.091137274861035e-49
3058,3.7909927295787824e-127
3059,3.545976660733293e-88
3060,5.804302007964773e-245
3061,8.964119469084717e-206
3062,9.402423422075483e-114
3063,6.98754601779638e-58
3064,5.114369999777401e-158
3065,2.4877915510798397e-08
3066,1.1863669798714517e-178
3067,1.4607384998736847e-235
3068,9.348209640150877e-68
3069,1.2042869227007144e-125
3070,5.561052174033803e-110
3071,5.657117956356092e-93
3072,1.1370529754019298e-59
3073,1.0
3074,1.0
3075,2.0363695965286293e-174
3076,1.0
3077,1.512343279698926e-119
3078,8.003637851363355e-53
3079,2.6483538444892346e-214
3080,0.9999999335501952
3081,1.469223003621859e-200
3082,1.1546836611707065e-96
3083,5.67416944922686e-122
3084,7.083544693473997e-203
3085,1.0986749256471669e-106
3086,4.1690263187840605e-180
3087,3.210780178199159e-75
3088,7.758797398141749e-133
3089,6.705494383484346e-154
3090,1.0
3091,2.2942694388345322e-203
3092,1.801705191366237e-66
3093,0.9999999999971769
3094,1.412991367546282e-190
3095,1.0
3096,1.6460913945302153e-92
3097,2.1713123882875358e-228
3098,1.921663109577223e-44
3099,1.412991367546282e-190
3100,3.1841447219037358e-108
3101,1.5562014505641644e-198
3102,5.403245053975384e-64
3103,3.1241107126601983e-137
3104,3.1022133664870823e-118
3105,1.5425881634653799e-137
3106,0.9360729032502713
3107,1.0
3108,5.64901983609483e-211
3109,4.590624253787782e-134
3110,9.599519724695699e-112
3111,1.0
3112,1.0338911758530507e-176
3113,0.9955358563429622
3114,7.919265213177486e-130
3115,4.3205578229584803e-07
3116,1.21385270955982e-189
3117,1.118256606033236e-242
3118,2.786194590537395e-124
3119,2.6760880768140965e-11
3120,1.1358873390751214e-187
3121,1.0
3122,1.6227694489637594e-240
3123,6.875173056793979e-167
3124,2.457453107792524e-142
3125,1.469223003621859e-200
3126,2.1596357301237332e-14
3127,5.081532602663077e-134
3128,0.9999860850078798
3129,7.952195795471349e-51
3130,7.167730951291836e-154
3131,1.469223003621859e-200
3132,5.3905698160524e-167
3133,3.210780178199159e-75
3134,9.050071094861732e-49
3135,3.5393794972768335e-11
3136,1.0
3137,3.160534718306261e-122
3138,2.034149731476603e-130
3139,1.0
3140,1.4615126917452939e-152
3141,6.583593408587496e-237
3142,9.797552422801373e-224
3143,8.668217417134968e-145
3144,4.0995456673796026e-09
3145,1.4555203653842673e-131
3146,1.0
3147,1.900358258474902e-42
3148,1.1282155641895446e-193
3149,1.0
3150,4.983042895667154e-60
3151,2.6258483248939266e-62
3152,2.1713123882875358e-228
3153,2.4061578703316788e-133
3154,1.8265204199921653e-102
3155,2.2869331268528885e-239
3156,2.1826605943731544e-199
3157,4.028673995578752e-241
3158,5.368414068313378e-201
3159,3.8117807577515873e-122
3160,5.6082762445859445e-36
3161,6.639040055588114e-14
3162,1.6368267355906594e-176
3163,1.0
3164,5.594731963910242e-95
3165,9.331946500882355e-178
3166,0.9999336098700982
3167,3.6284459655845905e-88
3168,0.8907652335804557
3169,6.428193319062297e-138
3170,9.434491065506868e-172
3171,3.390948774427285e-259
3172,1.2272860690476205e-31
3173,3.317806448899794e-161
3174,5.644305374110214e-190
3175,7.947799329165142e-145
3176,6.991253561533476e-141
3177,7.099299894817594e-121
3178,3.693472535253979e-167
3179,8.296930109894965e-167
3180,1.6539925462156585e-136
3181,0.9991068243011223
3182,5.272629450613868e-09
3183,5.248315743235208e-124
3184,2.2052687335960165e-203
3185,3.4562090960328432e-124
3186,5.93966027908903e-132
3187,9.021212339836671e-123
3188,1.4367975540915653e-265
3189,2.2330583223641e-240
3190,9.356253300986558e-52
3191,7.451356919774718e-110
3192,3.9716081756988457e-122
3193,0.013516151722034726
3194,2.488969763132928e-21
3195,5.947606883185091e-99
3196,2.754316658422051e-54
3197,1.6368111712147112e-182
3198,1.730338673476659e-154
3199,8.46689292648e-221
3200,1.3894669565466684e-241
3201,1.6339201788704216e-124
3202,0.9986297163871339
3203,2.8409718579386797e-66
3204,3.7239703085788723e-103
3205,5.2487739200992224e-67
3206,3.1165919242031506e-84
3207,8.71880975753864e-199
3208,4.907074358405134e-134
3209,2.4147675553423178e-147
3210,0.9033343773373885
3211,4.8019995720094346e-42
3212,1.4612086111859386e-92
3213,2.6760880768140965e-11
3214,1.0
3215,7.470753754981903e-33
3216,1.469223003621859e-200
3217,5.458133943496257e-197
3218,4.433724112569955e-82
3219,6.005246785326801e-221
3220,7.116010835676886e-107
3221,7.294761377541535e-222
3222,1.3713884045701936e-72
3223,1.458396323728853e-129
3224,6.493118029535052e-66
3225,1.0624300422107473e-121
3226,1.0994786000230139e-38
3227,3.160642572228512e-13
3228,1.0
3229,1.0
3230,1.469223003621859e-200
3231,9.10507441749335e-199
3232,3.799770238451915e-100
3233,6.989499750542011e-172
3234,1.3224407358722398e-65
3235,7.117886724460776e-138
3236,5.50358717938341e-183
3237,7.445545638285392e-47
3238,8.41348931314447e-175
3239,5.016062450614918e-182
3240,1.5721379103802572e-183
3241,2.329423764523898e-99
3242,1.0
3243,1.4640143943917736e-86
3244,5.505016192224518e-39
3245,2.3465709472024935e-132
3246,1.6339201788704216e-124
3247,1.9661947961445158e-07
3248,2.547293470051067e-175
3249,0.9999999989012172
3250,2.080657205314235e-239
3251,2.690211366036594e-67
3252,2.6437660215692254e-130
3253,1.7675004239144035e-163
3254,4.427176053957847e-130
3255,5.506032454588226e-70
3256,2.5827907896790437e-21
3257,1.0
3258,9.050071094861732e-49
3259,1.0834548458675707e-86
3260,1.6803225044039108e-13
3261,4.3757696766892505e-136
3262,1.110259673392362e-12
3263,1.023708241287844e-123
3264,1.67275653406689e-151
3265,3.1003298898117157e-148
3266,4.0995456673796026e-09
3267,2.1079104842761744e-80
3268,1.3694247604404777e-224
3269,6.879751973291348e-201
3270,2.5671682363592832e-113
3271,9.10507441749335e-199
3272,3.6370937322554925e-198
3273,2.876730951447349e-96
3274,2.1640678237977943e-164
3275,2.0785553130886522e-153
3276,9.422990613645226e-237
3277,8.751463562615888e-57
3278,6.293470752896062e-176
3279,1.0
3280,8.770837411252658e-92
3281,4.938199623757534e-195
3282,7.725571140321565e-114
3283,0.9999916567586414
3284,1.906792025685318e-18
3285,6.07391251497938e-179
3286,6.979805914740303e-157
3287,2.570033256207961e-33
3288,2.2069661796430808e-75
3289,1.8265204199921653e-102
3290,3.4228081927340845e-211
3291,3.367905004805063e-191
3292,3.904728155571909e-122
3293,1.5169484994671136e-158
3294,8.493492833972937e-100
3295,5.306642510940563e-248
3296,3.174668824329038e-128
3297,8.851427945865915e-137
3298,0.0002667757220295842
3299,1.412991367546282e-190
3300,8.46757253557292e-154
3301,7.919265213177486e-130
3302,1.0215878600262107e-161
3303,0.9999999999999998
3304,1.3622041708475023e-230
3305,1.84684221042553e-191
3306,4.510179878375494e-31
3307,1.1581086770449713e-06
3308,9.179886211674835e-125
3309,0.999999987143198
3310,6.98754601779638e-58
3311,1.2858839236492913e-98
3312,1.0
3313,8.90167402267682e-151
3314,2.6760880768140965e-11
3315,4.9641795576821417e-172
3316,1.1070670820287579e-206
3317,1.5929157435709726e-41
3318,5.845332421359442e-24
3319,5.724907898895907e-122
3320,1.2277790246142834e-41
3321,1.0
3322,0.996794289197983
3323,2.0123871475952913e-184
3324,3.114483661619619e-140
3325,6.961458035759783e-79
3326,7.636411331061902e-115
3327,1.0
3328,1.27650182415701e-33
3329,0.9823917518492621
3330,2.6864135160427936e-153
3331,2.033358498309411e-70
3332,8.988302569990229e-80
3333,8.12946037441889e-205
3334,1.780169177522537e-07
3335,1.3494732473769478e-50
3336,7.325696440048046e-136
3337,1.0
3338,2.3749294670869433e-175
3339,5.64901983609483e-211
3340,0.05610328065227247
3341,1.0458572247146957e-61
3342,4.907074358405134e-134
3343,1.412991367546282e-190
3344,9.10507441749335e-199
3345,1.0971486458780837e-52
3346,6.6342124204827545e-65
3347,3.693472535253979e-167
3348,1.8570730424243088e-101
3349,3.215928237516682e-192
3350,2.8580174975812427e-205
3351,3.869840187217379e-209
3352,9.771279138760451e-59
3353,1.2302897048255686e-241
3354,2.7315037815702277e-154
3355,4.1297818761404784e-47
3356,1.8966492813787727e-159
3357,9.978400713130434e-98
3358,2.6990904804255514e-98
3359,2.3692255476130375e-89
3360,5.294130677883016e-125
3361,1.0
3362,2.7915319094460635e-162
3363,1.8142263471688553e-204
3364,9.111636923285997e-240
3365,7.919265213177486e-130
3366,2.5315523102294143e-185
3367,1.2580598021246002e-100
3368,2.772018469542604e-164
3369,1.1845645366941464e-98
3370,9.586700883407435e-202
3371,5.316926965479977e-136
3372,0.9996245729461919
3373,3.156520267321623e-07
3374,6.321745983646349e-84
3375,4.313338971178144e-224
3376,1.485957827880394e-66
3377,5.114369999777401e-158
3378,2.329423764523898e-99
3379,2.6339229081180213e-162
3380,1.2051187371872998e-13
3381,5.294527346999654e-244
3382,0.9988553462356099
3383,4.590624253787782e-134
3384,1.6227694489637594e-240
3385,2.6640071997351353e-47
3386,1.0022470642672525e-11
3387,6.71328587468848e-171
3388,1.0
3389,8.368645246812136e-08
3390,6.044402123077118e-176
3391,1.0270213402452583e-79
3392,9.402423422075483e-114
3393,6.867055097504485e-110
3394,1.91779317631901e-71
3395,7.919265213177486e-130
3396,5.2271018322091586e-14
3397,2.772018469542604e-164
3398,7.113414191865663e-166
3399,3.615086809036049e-224
3400,3.8616780978725284e-151
3401,1.649993394490012e-168
3402,4.361743289407001e-117
3403,3.693472535253979e-167
3404,2.2614812809708393e-224
3405,6.178245286370533e-129
3406,5.409521957211251e-250
3407,6.578124513935826e-257
3408,1.9855387982697934e-99
3409,7.798282528010288e-187
3410,2.460801826043278e-53
3411,1.6543538294208672e-193
3412,6.695074329746426e-240
3413,1.1663191120100347e-263
3414,1.0
3415,1.5413974410790987e-96
3416,9.108452741149231e-184
3417,2.575186304486686e-196
3418,1.0
3419,3.383193504589346e-83
3420,1.053572251817451e-32
3421,1.6885561043675455e-166
3422,1.0744076987871954e-187
3423,8.168040811456736e-99
3424,9.396079143571107e-12
3425,1.3080956500402825e-106
3426,2.695424981327604e-06
3427,3.383193504589346e-83
3428,5.638390882415534e-187
3429,3.085781586545637e-11
3430,9.564566888208422e-200
3431,1.3309668509766058e-124
3432,1.469223003621859e-200
3433,1.9926658504389074e-163
3434,9.9132415519893e-07
3435,3.775738466874724e-66
3436,0.9999860850078798
3437,1.0
3438,3.2996470443686664e-79
3439,5.790639038701154e-223
3440,6.403517642009549e-179
